scooter_id,timestamp,lat,lon,battery,ride_status
SCOOTER_049,2023-01-02T08:44:30,48.873867,2.358258,15.66,start
SCOOTER_031,2023-01-02T08:44:45,48.860538,2.379654,54.74,stop
SCOOTER_002,2023-01-02T08:45:00,48.881047,2.348606,13.81,idle
SCOOTER_002,2023-01-02T08:45:15,48.893196,2.356322,51.23,stop
SCOOTER_015,2023-01-02T08:45:30,48.885708,2.38928,86.5,stop
SCOOTER_033,2023-01-02T08:45:45,48.889594,2.368937,97.72,idle
SCOOTER_009,2023-01-02T08:46:00,48.875928,2.37238,52.82,start
SCOOTER_018,2023-01-02T08:46:15,48.857995,2.377079,46.46,idle
SCOOTER_014,2023-01-02T08:46:30,48.882286,2.34901,23.49,start
SCOOTER_026,2023-01-02T08:46:45,48.884693,2.377794,17.52,stop
SCOOTER_028,2023-01-02T08:47:00,48.85192,2.364838,46.47,idle
SCOOTER_016,2023-01-02T08:47:15,48.881179,2.349157,99.35,idle
SCOOTER_044,2023-01-02T08:47:30,48.870657,2.386076,97.66,idle
SCOOTER_006,2023-01-02T08:47:45,48.874036,2.37924,27.93,stop
SCOOTER_035,2023-01-02T08:48:00,48.867647,2.365797,39.37,start
SCOOTER_043,2023-01-02T08:48:15,48.890711,2.383622,63.94,stop
SCOOTER_040,2023-01-02T08:48:30,48.882379,2.366079,66.81,start
SCOOTER_013,2023-01-02T08:48:45,48.8985,2.360307,51.52,idle
SCOOTER_014,2023-01-02T08:49:00,48.891554,2.374622,14.02,stop
SCOOTER_014,2023-01-02T08:49:15,48.866947,2.372315,29.73,start
SCOOTER_001,2023-01-02T08:49:30,48.869314,2.363261,53.87,idle
SCOOTER_024,2023-01-02T08:49:45,48.870192,2.372009,96.52,start
SCOOTER_005,2023-01-02T08:50:00,48.88471,2.343802,10.23,start
SCOOTER_038,2023-01-02T08:50:15,48.886447,2.361051,18.73,stop
SCOOTER_025,2023-01-02T08:50:30,48.866504,2.383578,74.0,idle
SCOOTER_043,2023-01-02T08:50:45,48.889207,2.340332,21.9,start
SCOOTER_008,2023-01-02T08:51:00,48.854719,2.3442,42.48,idle
SCOOTER_022,2023-01-02T08:51:15,48.885502,2.349069,92.58,idle
SCOOTER_037,2023-01-02T08:51:30,48.852405,2.377048,39.46,stop
SCOOTER_011,2023-01-02T08:51:45,48.865301,2.3797,43.48,idle
SCOOTER_036,2023-01-02T08:52:00,48.85254,2.387038,97.4,idle
SCOOTER_007,2023-01-02T08:52:15,48.869786,2.348726,47.26,idle
SCOOTER_037,2023-01-02T08:52:30,48.879242,2.388469,55.63,start
SCOOTER_031,2023-01-02T08:52:45,48.87222,2.379077,83.53,start
SCOOTER_015,2023-01-02T08:53:00,48.883039,2.35236,99.94,stop
SCOOTER_040,2023-01-02T08:53:15,48.89375,2.358778,15.93,idle
SCOOTER_040,2023-01-02T08:53:30,48.854952,2.35886,70.11,start
SCOOTER_024,2023-01-02T08:53:45,48.886469,2.35278,53.43,idle
SCOOTER_032,2023-01-02T08:54:00,48.86782,2.35524,18.01,idle
SCOOTER_049,2023-01-02T08:54:15,48.871715,2.370739,29.73,stop
SCOOTER_023,2023-01-02T08:54:30,48.877052,2.370588,96.24,idle
SCOOTER_049,2023-01-02T08:54:45,48.895233,2.356242,73.16,idle
SCOOTER_003,2023-01-02T08:55:00,48.890985,2.3754,85.84,start
SCOOTER_025,2023-01-02T08:55:15,48.892249,2.389089,70.66,stop
SCOOTER_040,2023-01-02T08:55:30,48.899127,2.365362,64.04,start
SCOOTER_027,2023-01-02T08:55:45,48.882059,2.354716,60.66,stop
SCOOTER_045,2023-01-02T08:56:00,48.891076,2.38726,15.59,stop
SCOOTER_029,2023-01-02T08:56:15,48.850102,2.349246,48.68,start
SCOOTER_050,2023-01-02T08:56:30,48.888235,2.345801,94.55,idle
SCOOTER_041,2023-01-02T08:56:45,48.879412,2.38432,98.8,start
SCOOTER_046,2023-01-02T08:57:00,48.85099,2.368793,49.14,stop
SCOOTER_041,2023-01-02T08:57:15,48.861582,2.365585,67.26,stop
SCOOTER_005,2023-01-02T08:57:30,48.861086,2.349014,77.04,start
SCOOTER_017,2023-01-02T08:57:45,48.896581,2.355527,47.6,idle
SCOOTER_014,2023-01-02T08:58:00,48.857232,2.355008,93.83,stop
SCOOTER_022,2023-01-02T08:58:15,48.882304,2.377055,90.58,idle
SCOOTER_010,2023-01-02T08:58:30,48.884165,2.360511,36.25,stop
SCOOTER_005,2023-01-02T08:58:45,48.882913,2.388102,78.44,stop
SCOOTER_021,2023-01-02T08:59:00,48.875623,2.385152,13.67,stop
SCOOTER_048,2023-01-02T08:59:15,48.884456,2.347983,95.5,start
SCOOTER_005,2023-01-02T08:59:30,48.895492,2.356562,58.72,start
SCOOTER_009,2023-01-02T08:59:45,48.856735,2.340446,92.81,stop
SCOOTER_035,2023-01-02T09:00:00,48.8707,2.350652,21.97,start
SCOOTER_042,2023-01-02T09:00:15,48.857696,2.341868,40.01,stop
SCOOTER_034,2023-01-02T09:00:30,48.898005,2.365011,19.47,start
SCOOTER_037,2023-01-02T09:00:45,48.886104,2.370194,82.76,stop
SCOOTER_016,2023-01-02T09:01:00,48.875896,2.360194,77.99,start
SCOOTER_001,2023-01-02T09:01:15,48.898391,2.384772,51.2,stop
SCOOTER_049,2023-01-02T09:01:30,48.893928,2.369105,82.68,stop
SCOOTER_023,2023-01-02T09:01:45,48.855405,2.350379,99.3,idle
SCOOTER_019,2023-01-02T09:02:00,48.852112,2.367883,66.83,start
SCOOTER_017,2023-01-02T09:02:15,48.864432,2.357932,28.32,start
SCOOTER_010,2023-01-02T09:02:30,48.874846,2.386336,75.58,idle
SCOOTER_039,2023-01-02T09:02:45,48.876648,2.359926,32.65,idle
SCOOTER_017,2023-01-02T09:03:00,48.898792,2.384409,17.79,stop
SCOOTER_025,2023-01-02T09:03:15,48.897869,2.362965,82.41,start
SCOOTER_016,2023-01-02T09:03:30,48.858149,2.356993,14.44,idle
SCOOTER_018,2023-01-02T09:03:45,48.866792,2.369836,80.16,idle
SCOOTER_050,2023-01-02T09:04:00,48.864197,2.358572,45.46,start
SCOOTER_014,2023-01-02T09:04:15,48.898783,2.35028,26.68,stop
SCOOTER_035,2023-01-02T09:04:30,48.886079,2.348426,56.59,stop
SCOOTER_047,2023-01-02T09:04:45,48.871177,2.383127,25.17,start
SCOOTER_039,2023-01-02T09:05:00,48.880275,2.350402,13.46,start
SCOOTER_003,2023-01-02T09:05:15,48.858105,2.347253,22.46,stop
SCOOTER_011,2023-01-02T09:05:30,48.870594,2.383108,50.16,start
SCOOTER_001,2023-01-02T09:05:45,48.856082,2.386687,68.27,idle
SCOOTER_004,2023-01-02T09:06:00,48.893782,2.346609,11.59,start
SCOOTER_020,2023-01-02T09:06:15,48.876844,2.365699,88.29,idle
SCOOTER_018,2023-01-02T09:06:30,48.867782,2.34462,58.2,idle
SCOOTER_012,2023-01-02T09:06:45,48.884055,2.35824,56.71,stop
SCOOTER_006,2023-01-02T09:07:00,48.886439,2.367658,39.42,idle
SCOOTER_015,2023-01-02T09:07:15,48.877644,2.374645,25.81,start
SCOOTER_008,2023-01-02T09:07:30,48.863621,2.370219,74.0,idle
SCOOTER_032,2023-01-02T09:07:45,48.853764,2.356769,88.77,idle
SCOOTER_019,2023-01-02T09:08:00,48.897685,2.354414,35.05,start
SCOOTER_044,2023-01-02T09:08:15,48.879155,2.360392,78.96,idle
SCOOTER_037,2023-01-02T09:08:30,48.879584,2.348137,34.51,start
SCOOTER_008,2023-01-02T09:08:45,48.885864,2.370728,83.02,stop
SCOOTER_010,2023-01-02T09:09:00,48.871372,2.350452,38.98,start
SCOOTER_027,2023-01-02T09:09:15,48.863689,2.380257,67.1,idle
SCOOTER_023,2023-01-02T09:09:30,48.851157,2.360973,92.24,idle
SCOOTER_035,2023-01-02T09:09:45,48.887795,2.348677,40.87,idle
SCOOTER_020,2023-01-02T09:10:00,48.883283,2.342794,65.93,idle
SCOOTER_046,2023-01-02T09:10:15,48.882842,2.35064,30.03,stop
SCOOTER_025,2023-01-02T09:10:30,48.888312,2.38046,95.73,stop
SCOOTER_022,2023-01-02T09:10:45,48.875925,2.369412,36.13,stop
SCOOTER_047,2023-01-02T09:11:00,48.873213,2.386531,55.3,stop
SCOOTER_014,2023-01-02T09:11:15,48.861703,2.352215,88.49,idle
SCOOTER_036,2023-01-02T09:11:30,48.874281,2.348137,55.97,stop
SCOOTER_025,2023-01-02T09:11:45,48.887496,2.371653,78.03,start
SCOOTER_015,2023-01-02T09:12:00,48.884452,2.344123,44.74,idle
SCOOTER_040,2023-01-02T09:12:15,48.890677,2.358967,65.4,stop
SCOOTER_049,2023-01-02T09:12:30,48.887286,2.375806,30.55,idle
SCOOTER_021,2023-01-02T09:12:45,48.888142,2.359558,96.05,start
SCOOTER_035,2023-01-02T09:13:00,48.851649,2.344413,36.62,start
SCOOTER_032,2023-01-02T09:13:15,48.895635,2.348926,58.23,start
SCOOTER_030,2023-01-02T09:13:30,48.898146,2.373848,33.23,idle
SCOOTER_029,2023-01-02T09:13:45,48.886477,2.353976,15.83,stop
SCOOTER_031,2023-01-02T09:14:00,48.874993,2.380642,11.47,idle
SCOOTER_045,2023-01-02T09:14:15,48.879231,2.375301,67.13,start
SCOOTER_022,2023-01-02T09:14:30,48.862392,2.366032,49.47,start
SCOOTER_019,2023-01-02T09:14:45,48.866455,2.359458,60.23,start
SCOOTER_010,2023-01-02T09:15:00,48.872008,2.38329,64.96,stop
SCOOTER_008,2023-01-02T09:15:15,48.850908,2.345175,52.47,idle
SCOOTER_042,2023-01-02T09:15:30,48.857643,2.369682,68.31,idle
SCOOTER_014,2023-01-02T09:15:45,48.852018,2.348232,88.12,start
SCOOTER_006,2023-01-02T09:16:00,48.861652,2.354717,70.28,stop
SCOOTER_009,2023-01-02T09:16:15,48.852795,2.38226,33.36,stop
SCOOTER_020,2023-01-02T09:16:30,48.858193,2.357767,99.32,idle
SCOOTER_005,2023-01-02T09:16:45,48.879568,2.344616,60.67,idle
SCOOTER_011,2023-01-02T09:17:00,48.873301,2.358527,27.17,start
SCOOTER_004,2023-01-02T09:17:15,48.867979,2.388071,74.24,start
SCOOTER_030,2023-01-02T09:17:30,48.85623,2.358947,34.36,start
SCOOTER_043,2023-01-02T09:17:45,48.892943,2.369578,66.85,idle
SCOOTER_029,2023-01-02T09:18:00,48.876362,2.355686,83.55,idle
SCOOTER_043,2023-01-02T09:18:15,48.886134,2.361094,91.42,start
SCOOTER_013,2023-01-02T09:18:30,48.850128,2.379211,18.23,start
SCOOTER_001,2023-01-02T09:18:45,48.853937,2.348069,18.45,idle
SCOOTER_002,2023-01-02T09:19:00,48.875781,2.346326,34.96,stop
SCOOTER_042,2023-01-02T09:19:15,48.895917,2.374132,24.72,stop
SCOOTER_002,2023-01-02T09:19:30,48.881769,2.388161,62.16,stop
SCOOTER_029,2023-01-02T09:19:45,48.867188,2.36121,20.63,stop
SCOOTER_017,2023-01-02T09:20:00,48.883852,2.36402,73.24,idle
SCOOTER_048,2023-01-02T09:20:15,48.863733,2.353415,11.69,stop
SCOOTER_018,2023-01-02T09:20:30,48.851979,2.366537,61.08,idle
SCOOTER_017,2023-01-02T09:20:45,48.889057,2.383899,76.61,idle
SCOOTER_046,2023-01-02T09:21:00,48.881355,2.354937,40.28,idle
SCOOTER_036,2023-01-02T09:21:15,48.868131,2.343929,67.45,idle
SCOOTER_016,2023-01-02T09:21:30,48.872779,2.37428,65.7,idle
SCOOTER_004,2023-01-02T09:21:45,48.892962,2.341826,99.0,start
SCOOTER_010,2023-01-02T09:22:00,48.850641,2.368592,43.95,idle
SCOOTER_012,2023-01-02T09:22:15,48.868808,2.36408,19.26,stop
SCOOTER_049,2023-01-02T09:22:30,48.875678,2.362984,34.48,start
SCOOTER_045,2023-01-02T09:22:45,48.87868,2.387877,43.95,start
SCOOTER_008,2023-01-02T09:23:00,48.87148,2.362982,69.51,start
SCOOTER_020,2023-01-02T09:23:15,48.875954,2.366842,80.35,stop
SCOOTER_039,2023-01-02T09:23:30,48.89336,2.359743,93.51,stop
SCOOTER_014,2023-01-02T09:23:45,48.876414,2.363019,78.01,stop
SCOOTER_034,2023-01-02T09:24:00,48.861057,2.365614,86.13,start
SCOOTER_004,2023-01-02T09:24:15,48.855058,2.373275,20.18,start
SCOOTER_044,2023-01-02T09:24:30,48.883329,2.343893,19.53,idle
SCOOTER_037,2023-01-02T09:24:45,48.891769,2.355956,59.27,idle
SCOOTER_012,2023-01-02T09:25:00,48.888973,2.370881,60.61,stop
SCOOTER_013,2023-01-02T09:25:15,48.899068,2.354114,65.7,idle
SCOOTER_022,2023-01-02T09:25:30,48.881147,2.378903,37.6,idle
SCOOTER_026,2023-01-02T09:25:45,48.890046,2.382469,63.99,stop
SCOOTER_008,2023-01-02T09:26:00,48.898334,2.365759,40.35,idle
SCOOTER_050,2023-01-02T09:26:15,48.863606,2.342166,59.95,stop
SCOOTER_015,2023-01-02T09:26:30,48.851,2.349274,94.61,start
SCOOTER_043,2023-01-02T09:26:45,48.887892,2.371052,45.65,start
SCOOTER_043,2023-01-02T09:27:00,48.886988,2.373034,19.93,stop
SCOOTER_025,2023-01-02T09:27:15,48.873073,2.381617,44.43,idle
SCOOTER_017,2023-01-02T09:27:30,48.882249,2.389275,21.4,idle
SCOOTER_005,2023-01-02T09:27:45,48.892143,2.345769,93.19,stop
SCOOTER_048,2023-01-02T09:28:00,48.858726,2.379627,44.09,start
SCOOTER_021,2023-01-02T09:28:15,48.877194,2.347391,62.0,stop
SCOOTER_038,2023-01-02T09:28:30,48.882598,2.377669,10.38,start
SCOOTER_001,2023-01-02T09:28:45,48.879626,2.362891,78.8,stop
SCOOTER_032,2023-01-02T09:29:00,48.8664,2.343981,19.97,idle
SCOOTER_043,2023-01-02T09:29:15,48.899763,2.357791,94.76,start
SCOOTER_043,2023-01-02T09:29:30,48.898788,2.387512,43.79,stop
SCOOTER_016,2023-01-02T09:29:45,48.852657,2.373327,32.93,stop
SCOOTER_015,2023-01-02T09:30:00,48.887649,2.368762,75.82,start
SCOOTER_033,2023-01-02T09:30:15,48.860158,2.347182,63.52,start
SCOOTER_027,2023-01-02T09:30:30,48.853058,2.379945,67.91,stop
SCOOTER_044,2023-01-02T09:30:45,48.899727,2.365736,35.96,start
SCOOTER_021,2023-01-02T09:31:00,48.853875,2.372766,31.48,start
SCOOTER_006,2023-01-02T09:31:15,48.884533,2.365715,20.78,start
SCOOTER_037,2023-01-02T09:31:30,48.870756,2.368696,95.34,start
SCOOTER_033,2023-01-02T09:31:45,48.894449,2.343162,28.13,start
SCOOTER_004,2023-01-02T09:32:00,48.857722,2.362122,47.99,idle
SCOOTER_029,2023-01-02T09:32:15,48.863259,2.352722,18.16,start
SCOOTER_045,2023-01-02T09:32:30,48.858416,2.377943,71.57,start
SCOOTER_005,2023-01-02T09:32:45,48.888324,2.344746,14.04,start
SCOOTER_037,2023-01-02T09:33:00,48.874822,2.354886,97.1,stop
SCOOTER_042,2023-01-02T09:33:15,48.896648,2.366316,32.13,start
SCOOTER_046,2023-01-02T09:33:30,48.879545,2.345824,84.5,start
SCOOTER_019,2023-01-02T09:33:45,48.886121,2.384652,99.45,start
SCOOTER_017,2023-01-02T09:34:00,48.89219,2.362038,10.53,stop
SCOOTER_044,2023-01-02T09:34:15,48.862396,2.36674,60.53,idle
SCOOTER_003,2023-01-02T09:34:30,48.874794,2.383887,55.91,idle
SCOOTER_036,2023-01-02T09:34:45,48.898169,2.380076,71.85,idle
SCOOTER_013,2023-01-02T09:35:00,48.871477,2.362082,94.15,start
SCOOTER_018,2023-01-02T09:35:15,48.856073,2.361514,24.54,idle
SCOOTER_008,2023-01-02T09:35:30,48.876882,2.372015,26.41,stop
SCOOTER_040,2023-01-02T09:35:45,48.864847,2.344008,95.45,stop
SCOOTER_006,2023-01-02T09:36:00,48.865458,2.387357,86.45,stop
SCOOTER_042,2023-01-02T09:36:15,48.875999,2.381025,67.91,idle
SCOOTER_047,2023-01-02T09:36:30,48.885763,2.343697,57.1,stop
SCOOTER_019,2023-01-02T09:36:45,48.890897,2.359748,19.61,start
SCOOTER_024,2023-01-02T09:37:00,48.884846,2.364112,10.81,stop
SCOOTER_046,2023-01-02T09:37:15,48.86136,2.368772,10.41,idle
SCOOTER_006,2023-01-02T09:37:30,48.85995,2.366487,19.38,idle
SCOOTER_025,2023-01-02T09:37:45,48.857028,2.365707,51.94,stop
SCOOTER_030,2023-01-02T09:38:00,48.889186,2.38997,99.2,start
SCOOTER_006,2023-01-02T09:38:15,48.85951,2.350642,60.03,idle
SCOOTER_026,2023-01-02T09:38:30,48.858485,2.376005,28.18,start
SCOOTER_007,2023-01-02T09:38:45,48.856811,2.388557,79.92,idle
SCOOTER_001,2023-01-02T09:39:00,48.864588,2.371212,42.51,stop
SCOOTER_040,2023-01-02T09:39:15,48.881319,2.35007,41.77,idle
SCOOTER_046,2023-01-02T09:39:30,48.879984,2.359001,75.6,start
SCOOTER_034,2023-01-02T09:39:45,48.890656,2.380439,10.41,idle
SCOOTER_024,2023-01-02T09:40:00,48.888958,2.373531,58.92,start
SCOOTER_011,2023-01-02T09:40:15,48.895319,2.386704,40.69,stop
SCOOTER_045,2023-01-02T09:40:30,48.892326,2.350299,25.79,idle
SCOOTER_010,2023-01-02T09:40:45,48.891039,2.356517,69.7,idle
SCOOTER_042,2023-01-02T09:41:00,48.859115,2.383965,42.85,stop
SCOOTER_020,2023-01-02T09:41:15,48.856645,2.379172,77.82,stop
SCOOTER_032,2023-01-02T09:41:30,48.854252,2.360798,81.78,idle
SCOOTER_019,2023-01-02T09:41:45,48.897708,2.355456,48.43,idle
SCOOTER_022,2023-01-02T09:42:00,48.859109,2.367136,32.19,idle
SCOOTER_024,2023-01-02T09:42:15,48.899276,2.382839,85.94,stop
SCOOTER_040,2023-01-02T09:42:30,48.853745,2.381714,35.2,idle
SCOOTER_010,2023-01-02T09:42:45,48.860153,2.372363,80.99,idle
SCOOTER_041,2023-01-02T09:43:00,48.880336,2.354415,76.07,idle
SCOOTER_032,2023-01-02T09:43:15,48.867482,2.364245,99.8,idle
SCOOTER_046,2023-01-02T09:43:30,48.857708,2.346749,95.72,stop
SCOOTER_008,2023-01-02T09:43:45,48.86081,2.379644,95.8,stop
SCOOTER_002,2023-01-02T09:44:00,48.855192,2.380938,77.34,start
SCOOTER_042,2023-01-02T09:44:15,48.85424,2.342168,82.69,idle
SCOOTER_042,2023-01-02T09:44:30,48.880724,2.355118,14.03,start
SCOOTER_037,2023-01-02T09:44:45,48.880888,2.356401,48.53,start
SCOOTER_026,2023-01-02T09:45:00,48.890552,2.341398,45.48,stop
SCOOTER_024,2023-01-02T09:45:15,48.895791,2.361661,76.03,idle
SCOOTER_007,2023-01-02T09:45:30,48.853542,2.382446,43.81,idle
SCOOTER_021,2023-01-02T09:45:45,48.872156,2.368851,27.0,stop
SCOOTER_016,2023-01-02T09:46:00,48.862716,2.384009,91.4,idle
SCOOTER_033,2023-01-02T09:46:15,48.869074,2.352738,13.09,idle
SCOOTER_005,2023-01-02T09:46:30,48.896218,2.377288,37.96,stop
SCOOTER_026,2023-01-02T09:46:45,48.858592,2.36107,47.33,start
SCOOTER_047,2023-01-02T09:47:00,48.86543,2.35636,13.37,stop
SCOOTER_022,2023-01-02T09:47:15,48.869138,2.379247,40.69,stop
SCOOTER_024,2023-01-02T09:47:30,48.868584,2.370154,72.68,stop
SCOOTER_016,2023-01-02T09:47:45,48.877656,2.340117,53.62,start
SCOOTER_036,2023-01-02T09:48:00,48.850577,2.353303,93.58,stop
SCOOTER_009,2023-01-02T09:48:15,48.896911,2.355808,68.98,idle
SCOOTER_032,2023-01-02T09:48:30,48.875383,2.36006,92.79,idle
SCOOTER_001,2023-01-02T09:48:45,48.853468,2.345801,68.15,start
SCOOTER_006,2023-01-02T09:49:00,48.890798,2.389215,60.29,idle
SCOOTER_037,2023-01-02T09:49:15,48.882441,2.346856,52.7,idle
SCOOTER_043,2023-01-02T09:49:30,48.862034,2.378028,28.54,start
SCOOTER_043,2023-01-02T09:49:45,48.888012,2.368753,68.56,stop
SCOOTER_031,2023-01-02T09:50:00,48.894421,2.353633,67.73,idle
SCOOTER_046,2023-01-02T09:50:15,48.873259,2.349597,95.11,idle
SCOOTER_013,2023-01-02T09:50:30,48.857487,2.35029,71.57,idle
SCOOTER_024,2023-01-02T09:50:45,48.889473,2.365794,86.99,stop
SCOOTER_023,2023-01-02T09:51:00,48.883312,2.353554,36.76,start
SCOOTER_042,2023-01-02T09:51:15,48.890759,2.376906,48.4,start
SCOOTER_040,2023-01-02T09:51:30,48.895413,2.378643,22.78,stop
SCOOTER_012,2023-01-02T09:51:45,48.868549,2.348473,78.26,stop
SCOOTER_015,2023-01-02T09:52:00,48.881499,2.386739,87.9,start
SCOOTER_008,2023-01-02T09:52:15,48.891048,2.340916,36.84,stop
SCOOTER_034,2023-01-02T09:52:30,48.879811,2.388178,80.05,stop
SCOOTER_040,2023-01-02T09:52:45,48.872709,2.384841,15.15,start
SCOOTER_034,2023-01-02T09:53:00,48.876938,2.361729,82.91,stop
SCOOTER_019,2023-01-02T09:53:15,48.894845,2.344876,92.32,idle
SCOOTER_031,2023-01-02T09:53:30,48.886536,2.381843,92.79,start
SCOOTER_049,2023-01-02T09:53:45,48.894606,2.382649,41.48,start
SCOOTER_037,2023-01-02T09:54:00,48.884818,2.358139,23.05,idle
SCOOTER_006,2023-01-02T09:54:15,48.8655,2.362626,41.83,stop
SCOOTER_023,2023-01-02T09:54:30,48.880711,2.385926,99.44,start
SCOOTER_032,2023-01-02T09:54:45,48.853092,2.353774,54.45,idle
SCOOTER_030,2023-01-02T09:55:00,48.887898,2.353097,46.39,idle
SCOOTER_043,2023-01-02T09:55:15,48.874652,2.340416,56.46,idle
SCOOTER_022,2023-01-02T09:55:30,48.865571,2.35693,94.29,stop
SCOOTER_004,2023-01-02T09:55:45,48.873945,2.351705,51.51,start
SCOOTER_012,2023-01-02T09:56:00,48.890781,2.368085,47.7,start
SCOOTER_050,2023-01-02T09:56:15,48.859964,2.370328,52.06,idle
SCOOTER_007,2023-01-02T09:56:30,48.852956,2.35692,96.98,start
SCOOTER_025,2023-01-02T09:56:45,48.861534,2.349871,16.4,stop
SCOOTER_039,2023-01-02T09:57:00,48.865627,2.383549,72.5,stop
SCOOTER_032,2023-01-02T09:57:15,48.872897,2.388605,40.04,start
SCOOTER_015,2023-01-02T09:57:30,48.86809,2.3438,24.67,idle
SCOOTER_021,2023-01-02T09:57:45,48.855381,2.340279,57.64,idle
SCOOTER_019,2023-01-02T09:58:00,48.88662,2.372235,63.7,stop
SCOOTER_046,2023-01-02T09:58:15,48.851412,2.362575,70.34,start
SCOOTER_046,2023-01-02T09:58:30,48.866409,2.375427,78.53,stop
SCOOTER_029,2023-01-02T09:58:45,48.859917,2.381415,11.45,stop
SCOOTER_050,2023-01-02T09:59:00,48.853808,2.388964,30.14,start
SCOOTER_016,2023-01-02T09:59:15,48.876706,2.345798,66.11,idle
SCOOTER_007,2023-01-02T09:59:30,48.884169,2.363274,57.12,stop
SCOOTER_006,2023-01-02T09:59:45,48.867831,2.379703,30.25,stop
SCOOTER_036,2023-01-02T10:00:00,48.8639,2.364168,81.54,start
SCOOTER_002,2023-01-02T10:00:15,48.853754,2.376493,20.89,start
SCOOTER_050,2023-01-02T10:00:30,48.882845,2.369836,39.75,idle
SCOOTER_001,2023-01-02T10:00:45,48.89844,2.383279,96.44,stop
SCOOTER_010,2023-01-02T10:01:00,48.892683,2.3645,23.98,start
SCOOTER_028,2023-01-02T10:01:15,48.883359,2.371663,39.8,start
SCOOTER_021,2023-01-02T10:01:30,48.880653,2.360401,46.38,idle
SCOOTER_039,2023-01-02T10:01:45,48.854863,2.371774,72.35,start
SCOOTER_020,2023-01-02T10:02:00,48.898846,2.34256,26.51,start
SCOOTER_042,2023-01-02T10:02:15,48.879338,2.354875,74.81,stop
SCOOTER_027,2023-01-02T10:02:30,48.856432,2.378731,74.33,stop
SCOOTER_039,2023-01-02T10:02:45,48.871031,2.376359,47.7,start
SCOOTER_048,2023-01-02T10:03:00,48.861367,2.386286,91.33,start
SCOOTER_018,2023-01-02T10:03:15,48.896594,2.370841,24.03,stop
SCOOTER_004,2023-01-02T10:03:30,48.862237,2.373315,33.04,start
SCOOTER_033,2023-01-02T10:03:45,48.851999,2.383428,10.18,start
SCOOTER_025,2023-01-02T10:04:00,48.874276,2.383815,51.05,start
SCOOTER_004,2023-01-02T10:04:15,48.897868,2.382208,19.52,start
SCOOTER_007,2023-01-02T10:04:30,48.872272,2.36185,20.91,start
SCOOTER_050,2023-01-02T10:04:45,48.859127,2.386411,81.73,idle
SCOOTER_024,2023-01-02T10:05:00,48.895578,2.380208,64.12,idle
SCOOTER_034,2023-01-02T10:05:15,48.864815,2.389796,97.23,stop
SCOOTER_026,2023-01-02T10:05:30,48.850124,2.368571,94.73,stop
SCOOTER_010,2023-01-02T10:05:45,48.868472,2.370478,58.63,stop
SCOOTER_003,2023-01-02T10:06:00,48.875008,2.38711,86.58,idle
SCOOTER_048,2023-01-02T10:06:15,48.856362,2.356612,90.12,stop
SCOOTER_044,2023-01-02T10:06:30,48.891356,2.365276,83.21,stop
SCOOTER_017,2023-01-02T10:06:45,48.871357,2.385265,74.63,stop
SCOOTER_039,2023-01-02T10:07:00,48.869549,2.361242,23.45,stop
SCOOTER_003,2023-01-02T10:07:15,48.88741,2.349253,82.48,stop
SCOOTER_044,2023-01-02T10:07:30,48.872305,2.347269,71.18,idle
SCOOTER_037,2023-01-02T10:07:45,48.856981,2.379053,95.31,idle
SCOOTER_044,2023-01-02T10:08:00,48.889473,2.368508,35.36,idle
SCOOTER_010,2023-01-02T10:08:15,48.897651,2.383857,37.3,start
SCOOTER_013,2023-01-02T10:08:30,48.899734,2.374626,88.66,idle
SCOOTER_036,2023-01-02T10:08:45,48.853253,2.340988,30.06,idle
SCOOTER_011,2023-01-02T10:09:00,48.866798,2.386495,94.79,idle
SCOOTER_008,2023-01-02T10:09:15,48.852044,2.344397,80.54,start
SCOOTER_019,2023-01-02T10:09:30,48.866586,2.34896,74.53,stop
SCOOTER_017,2023-01-02T10:09:45,48.893558,2.349215,87.3,start
SCOOTER_017,2023-01-02T10:10:00,48.861864,2.373888,19.89,idle
SCOOTER_009,2023-01-02T10:10:15,48.878554,2.368786,73.27,idle
SCOOTER_013,2023-01-02T10:10:30,48.879048,2.344542,52.31,idle
SCOOTER_025,2023-01-02T10:10:45,48.871002,2.386533,71.97,idle
SCOOTER_008,2023-01-02T10:11:00,48.875856,2.340707,88.29,idle
SCOOTER_028,2023-01-02T10:11:15,48.87353,2.368057,60.25,stop
SCOOTER_020,2023-01-02T10:11:30,48.874811,2.353919,17.19,stop
SCOOTER_042,2023-01-02T10:11:45,48.865689,2.342467,67.78,idle
SCOOTER_046,2023-01-02T10:12:00,48.880917,2.375658,85.34,start
SCOOTER_025,2023-01-02T10:12:15,48.892528,2.363945,32.85,stop
SCOOTER_009,2023-01-02T10:12:30,48.889401,2.37978,70.42,idle
SCOOTER_016,2023-01-02T10:12:45,48.892691,2.344515,44.28,stop
SCOOTER_050,2023-01-02T10:13:00,48.862109,2.374234,16.99,start
SCOOTER_042,2023-01-02T10:13:15,48.863658,2.377234,64.36,idle
SCOOTER_007,2023-01-02T10:13:30,48.855146,2.383204,99.88,idle
SCOOTER_046,2023-01-02T10:13:45,48.877616,2.373652,51.74,idle
SCOOTER_012,2023-01-02T10:14:00,48.889002,2.345813,35.12,start
SCOOTER_024,2023-01-02T10:14:15,48.862859,2.380854,76.99,stop
SCOOTER_011,2023-01-02T10:14:30,48.894452,2.355266,81.4,start
